Post_Date,Platform,Hashtag,Content_Type,Region,Views,Likes,Shares,Comments,Engagement_Level,likes_anomaly,shares_anomaly,comments_anomaly,any_anomaly,anomaly_count,youtube_anomaly,tiktok_anomaly,instagram_anomaly,twitter_anomaly,platform_anomaly,view_like_anomaly,day_of_week,is_weekend,day_of_month,day_of_year,week_of_year,month,quarter,year,year_month,total_interactions,engagement_rate,like_rate,share_rate,comment_rate,likes_per_share,likes_per_comment,comment_to_like_ratio,share_to_like_ratio,virality_score,engagement_density,Engagement_Level_Cal
2022-01-17,Twitter,#Music,Post,UK,925089,320317,16914,36993,High,0,0,0,0,0,False,False,False,False,0,0,0,0,17,17,3,1,1,2022,2022-01,374224,0.4045275643748872,0.3462549589769644,0.018283626457966252,0.0399885416554065,18.936860774460538,8.65862031680813,0.11548835844379647,0.05280377624735419,0.44280502437600666,0.28801682119704797,High
2023-07-30,Twitter,#Fashion,Post,India,1912431,337274,36656,4315,Medium,0,0,0,0,0,False,False,False,False,0,0,6,1,30,211,30,7,3,2023,2023-07,378245,0.19778229907379666,0.17635868883181205,0.019167217448777262,0.0022562893739489823,9.200807485609843,78.14504170528267,0.012793714328070565,0.10868282558742866,0.21807755779029006,0.1651237451302585,High
2022-07-25,Instagram,#Fitness,Reel,India,2023201,336333,92713,45633,Medium,0,0,0,0,0,False,False,True,False,1,0,0,0,25,206,30,7,3,2022,2022-07,474679,0.23461781602519968,0.1662379732720707,0.04582488550327649,0.022554841286238348,3.6276398386435704,7.370228338519525,0.13567762997496535,0.2756575309067772,0.2917200062079812,0.19003274777010906,High
2022-10-09,Twitter,#Tech,Video,Australia,1254731,269272,7945,4628,Low,0,0,0,0,0,False,False,False,True,1,0,6,1,9,282,40,10,4,2022,2022-10,281845,0.22462583613539475,0.2146051905905006,0.006332029469241241,0.0036884370526933242,33.887742260256736,58.17066321019659,0.017187018379117104,0.029505371871669274,0.23280190510802307,0.1834240545212212,High
2023-11-03,Twitter,#Viral,Live Stream,USA,4879682,37887,25829,5188,Low,0,0,0,0,0,False,False,False,False,0,0,4,0,3,307,44,11,4,2023,2023-11,68904,0.014120592284497227,0.007764233865191652,0.005293171708080218,0.0010631838174733892,1.4667828106852496,7.301406822123723,0.13692989864864866,0.6817198057432432,0.019945353007562172,0.013923977475585955,Medium
2023-05-26,Instagram,#Comedy,Video,UK,1316770,5074,20536,3832,Medium,0,0,0,0,0,False,False,False,False,0,0,4,0,26,146,21,5,2,2023,2023-05,29442,0.022359257881027057,0.003853365543439216,0.015595726212074841,0.0029101491451436886,0.24706627063349076,1.323767284111662,0.7550738916256158,4.046502463054187,0.03941004168530443,0.021870255204975146,Medium
2022-09-26,YouTube,#Dance,Shorts,India,2650048,201072,22798,18675,Medium,0,0,0,0,0,True,False,False,False,1,0,0,0,26,269,39,9,3,2022,2022-09,242545,0.09152475728741517,0.0758748234466608,0.008602859796177354,0.007047039507571369,8.819334181323743,10.76633112015421,0.09287671641642588,0.11338170714118753,0.10365110230037256,0.08385037231300774,High
2022-06-10,YouTube,#Viral,Post,Japan,4624315,433863,96742,4475,Low,0,0,0,0,0,False,False,False,False,0,0,4,0,10,161,23,6,2,2022,2022-06,535080,0.11571011057853973,0.09382209174286532,0.020920283129440116,0.0009677106841314478,4.484696567193492,96.93096514745308,0.010314292036214113,0.2229777072999834,0.13711422402794274,0.10370983419567605,High
2022-11-03,TikTok,#Music,Video,Australia,68419,10582,34672,9733,High,0,0,0,0,0,False,True,False,False,1,0,3,0,3,307,44,11,4,2022,2022-11,54987,0.8036802642540815,0.15466237942122185,0.5067524115755627,0.14225372698041508,0.3051942433593863,1.0871173207314568,0.9196825096853444,3.276197675517339,1.3815477930429698,0.4455780107936405,High
2022-06-08,Instagram,#Education,Post,Brazil,4326229,246832,39479,26490,High,0,0,0,0,0,False,False,False,False,0,0,2,0,8,159,23,6,2,2022,2022-06,312801,0.07230338477228089,0.05705475668191474,0.009125497257427367,0.006123114120146178,6.252077001013172,9.317579555320675,0.10731952372656817,0.15994214711971252,0.08449042237698874,0.06742810458220792,High
2023-09-06,Twitter,#Education,Tweet,Canada,201981,55618,13695,20734,High,0,0,0,0,0,False,False,False,False,0,0,2,0,6,249,36,9,3,2023,2023-09,90047,0.44581916120823245,0.2753611707973978,0.06780307156083215,0.10265271162776882,4.060893691588785,2.6823245719797444,0.37278627807044357,0.24622880670274547,0.5649463813607153,0.3083505691235087,High
2023-09-06,YouTube,#Comedy,Shorts,Germany,3909577,263896,18776,34022,Low,0,0,0,0,0,True,False,False,False,1,0,2,0,6,249,36,9,3,2023,2023-09,316694,0.0810046713493557,0.06749986827222784,0.004802564368839808,0.008702217988744565,14.054215263354104,7.75640008229727,0.1289215110440816,0.07114897100004926,0.09015832399302431,0.07493461730210864,High
2022-08-08,YouTube,#Education,Video,Australia,4708328,342492,97455,25920,High,0,0,0,0,0,False,False,False,False,0,0,0,0,8,220,32,8,3,2022,2022-08,465867,0.09894531561947256,0.07274173066495565,0.020698426129524935,0.005505137810038339,3.514324413068462,13.212916168357703,0.07568037886905718,0.2845459615233012,0.12239628963906303,0.09003661439122414,High
2022-10-29,Instagram,#Music,Video,Canada,236875,74979,9432,26615,Low,0,0,0,0,0,False,False,False,False,0,0,5,1,29,302,43,10,4,2022,2022-10,111026,0.468711345646438,0.31653270065350647,0.039818301558621386,0.11235836471402759,7.948584755645076,2.817064923354373,0.35496132301947186,0.12579354494531875,0.5647068508417906,0.3191310171571798,High
2023-06-14,Instagram,#Education,Reel,India,4566449,141902,86919,12914,Low,0,0,0,0,0,False,False,False,False,0,0,2,0,14,165,24,6,2,2023,2023-06,241735,0.05293719474366187,0.03107490501374153,0.019034260749597607,0.002828017387686277,1.6325586746433502,10.98737901664731,0.09100582792470913,0.6125240481173759,0.07338545259446616,0.05027573819970284,High
2022-09-28,YouTube,#Fitness,Post,Germany,3893488,343733,96061,23115,High,0,0,0,0,0,False,False,False,False,0,0,2,0,28,271,39,9,3,2022,2022-09,462909,0.11889313643704565,0.08828405576592101,0.02467221558864042,0.005936834546084502,3.5782411359330433,14.86991694064717,0.06724676639494492,0.2794631895593686,0.14653373876232859,0.10625959938912821,High
2022-12-11,TikTok,#Challenge,Live Stream,Australia,1788144,111600,71519,19673,High,0,0,0,0,0,False,False,False,False,0,0,6,1,11,345,49,12,4,2022,2022-12,202792,0.11340921089129287,0.062411046084070367,0.03999619717640348,0.011001904207992082,1.5604026845637584,5.672461116193961,0.17627978243922546,0.640845512136988,0.15890629674886544,0.10185761872807564,Medium
2022-08-31,YouTube,#Dance,Post,India,1573021,200432,97595,27975,Low,0,0,0,0,0,False,False,False,False,0,0,2,0,31,243,35,8,3,2022,2022-08,326002,0.20724580282144994,0.12741843407148787,0.062042997491452756,0.0177842395084112,2.0536907250297145,7.164426651415499,0.1395728248342339,0.4869208164324238,0.2781807883170102,0.17166827363333673,High
2022-01-31,TikTok,#Fashion,Video,Germany,4567357,425285,64520,30298,Medium,0,0,0,0,0,False,True,False,False,1,0,0,0,31,31,5,1,1,2022,2022-01,520103,0.113873953798663,0.09311400595267548,0.014126328612734102,0.006633594301125509,6.591419847801491,14.036271824152612,0.07124147044577062,0.1517096730200383,0.13131705462983195,0.10223235170399374,Medium
2023-05-05,YouTube,#Tech,Video,Australia,283090,227556,13764,23089,Low,0,0,0,0,0,False,False,False,False,0,0,4,0,5,125,18,5,2,2023,2023-05,264409,0.9340103853898054,0.8038263314623213,0.048620408278610056,0.08156034631973465,16.531492916818017,9.855175400606322,0.10146468796828927,0.06048594418101838,1.0234076674991435,0.4829396948670226,High
2022-08-21,Instagram,#Fitness,Live Stream,UK,2872146,421936,20418,15861,Medium,0,0,0,0,0,False,False,False,False,0,0,6,1,21,233,33,8,3,2022,2022-08,458215,0.15953750261999217,0.14690612980463744,0.0071089676120337855,0.005522349656894302,20.663891473627505,26.600428697516076,0.03759091997146494,0.048391110521238956,0.16940758951404647,0.13758718649419688,High
2022-03-28,YouTube,#Tech,Post,Japan,1113796,223542,59380,36938,Low,0,0,0,0,0,True,False,False,False,1,0,0,0,28,87,13,3,1,2022,2022-03,319860,0.28718005810758884,0.20070264150469072,0.05331312618008488,0.033164032584034615,3.7645374783179806,6.051652724762446,0.1652389025825009,0.26563122083894375,0.3570749427409124,0.22310791431138294,High
2023-05-03,YouTube,#Comedy,Post,USA,4769371,268114,34565,19572,Medium,0,0,0,0,0,True,False,False,False,1,0,2,0,3,123,18,5,2,2023,2023-05,322251,0.06756677138348013,0.056215786900245986,0.00724728538683919,0.004103684929588214,7.7565816119886595,13.698155622541256,0.07299852675158047,0.12891856106521454,0.07686588506830669,0.06329044064936477,High
2023-11-19,Twitter,#Dance,Video,Brazil,3690550,66428,21959,21008,High,0,0,0,0,0,False,False,False,True,1,0,6,1,19,323,46,11,4,2023,2023-11,109395,0.029641923290566446,0.017999480294405904,0.0059500600316863255,0.005692374932632011,3.0249544626593807,3.1618830025227282,0.3162474220596426,0.3305634587303738,0.03843816275672657,0.02878857457147406,High
2023-08-03,YouTube,#Viral,Shorts,India,1841123,218186,94436,7059,Low,0,0,0,0,0,True,False,False,False,1,0,3,0,3,215,31,8,3,2023,2023-08,319681,0.17363370073590956,0.11850695553368486,0.05129257996745466,0.003834070926238537,2.3103868187257115,30.904532577903684,0.0323529816166866,0.43282138715872165,0.226843221857952,0.14794539439949203,High
2022-10-20,YouTube,#Viral,Live Stream,Japan,783895,430648,37387,35805,Low,0,0,0,0,0,False,False,False,False,0,0,3,0,20,293,42,10,4,2022,2022-10,503840,0.6427391423596273,0.5493687938195884,0.04769382673211753,0.04567570187882066,11.518348133090832,12.027258001452271,0.08314195551365497,0.08681548082080766,0.7132700001020543,0.3912606242744043,High
2022-02-03,Twitter,#Challenge,Post,India,4139390,438609,12994,30472,Low,0,0,0,0,0,False,False,False,True,1,0,3,0,3,34,5,2,1,2022,2022-02,482075,0.11646039633859095,0.10595978973718598,0.0031391091104947563,0.007361469356241051,33.752135436706425,14.393364617858433,0.06947402020017783,0.029625407537447846,0.12328021199253707,0.10431216075421972,High
2023-11-30,Instagram,#Gaming,Live Stream,Australia,4616223,304084,26970,23126,Low,0,0,0,0,0,False,False,False,False,0,0,3,0,30,334,48,11,4,2023,2023-11,354180,0.07672506289232561,0.06587288658435986,0.005842437455374783,0.005009722231850101,11.27447999703385,13.148441215894842,0.07605110413206834,0.08869230642747916,0.08507234484288458,0.07125780344169276,High
2023-07-22,Twitter,#Fitness,Post,UK,997408,90120,40959,39843,High,0,0,0,0,0,False,False,False,False,0,0,5,1,22,203,29,7,3,2023,2023-07,170922,0.1713661811415188,0.0903541074925131,0.04106540045257261,0.03994650138508876,2.2001953125,2.261821102298966,0.4421056135639862,0.4544889648361647,0.23240466047529149,0.1462959951383599,High
2022-04-02,TikTok,#Gaming,Video,Australia,4784006,167376,4736,32126,Low,0,0,0,0,0,False,True,False,False,1,0,5,1,2,92,13,4,2,2022,2022-04,204238,0.04269183608883434,0.03498657088085364,0.0009899651066564074,0.006715291177458562,35.33375554148195,5.209823512933047,0.191937960412721,0.02829540498395837,0.0470394378603543,0.040943867220609095,Low
2023-02-16,TikTok,#Gaming,Video,USA,3914797,416802,10726,45764,Medium,0,0,0,0,0,False,True,False,False,1,0,3,0,16,47,7,2,1,2023,2023-02,473292,0.1208982228197273,0.10646832863407,0.002739860396372942,0.011690002906918824,38.855411578260465,9.107440183546379,0.10979767420100144,0.025733979841795766,0.12948305378719413,0.10785834106828736,High
2023-08-20,YouTube,#Education,Post,Canada,2438078,221150,60273,11048,Medium,0,0,0,0,0,False,False,False,False,0,0,6,1,20,232,33,8,3,2023,2023-08,292471,0.11995965674601058,0.09070665880802058,0.02472151230538469,0.0045314364300746614,3.669077877691874,20.01538600778351,0.0499568168355558,0.27254229010947273,0.14694683806390194,0.1071106945892566,High
2023-05-29,TikTok,#Challenge,Video,India,1499889,478518,92766,2125,High,0,0,0,0,0,False,True,False,False,1,0,0,0,29,149,22,5,2,2023,2023-05,573409,0.38230095693748006,0.3190353959290348,0.061848535559274345,0.0014167705631746327,5.158278267056173,225.07902163687677,0.004440785005402084,0.19386064085229635,0.44485762289234543,0.27656853959247535,High
2023-11-07,Instagram,#Fashion,Reel,Germany,623920,217601,92282,15725,Low,0,0,0,0,0,False,False,False,False,0,0,1,0,7,311,45,11,4,2023,2023-11,325608,0.5218745993076035,0.3487637056614539,0.14790654586077404,0.025203511341980796,2.3579749249590933,13.837021493068804,0.07226496079999264,0.42408617567853235,0.6823820643959732,0.3429156380854488,High
2022-06-25,TikTok,#Dance,Live Stream,UK,1304376,422027,65465,8210,Low,0,0,0,0,0,False,False,False,False,0,0,5,1,25,176,25,6,2,2022,2022-06,495702,0.3800299913521868,0.32354679666998115,0.05018871077916891,0.00629419255322656,6.446506583570097,51.397759103641455,0.01945368553745249,0.1551200394286635,0.4333655070581588,0.27537806695043215,High
2022-10-26,YouTube,#Challenge,Post,Germany,3050118,308745,51775,41998,Low,0,0,0,0,0,True,False,False,False,1,0,2,0,26,299,43,10,4,2022,2022-10,402518,0.13196800910653292,0.10122391946019155,0.01697474754263686,0.01376929883719291,5.963091007416564,7.351246458249006,0.13602767323301354,0.16769448025237574,0.15582736280125464,0.11658280803420923,High
2022-09-28,Instagram,#Tech,Post,Brazil,384054,131704,17338,882,Low,0,0,0,0,0,False,False,False,False,0,0,2,0,28,271,39,9,3,2022,2022-09,149924,0.39037218724450207,0.34293004908151176,0.04514457564671727,0.002296546067620523,7.595824442009343,149.15515288788222,0.0066967844804677115,0.13164268630651835,0.43666401947637706,0.2807681215330969,High
2023-06-25,YouTube,#Education,Video,USA,2852085,87799,92729,24975,Low,0,0,0,0,0,False,False,False,False,0,0,6,1,25,176,25,6,2,2023,2023-06,205503,0.07205360289051693,0.030784134840253764,0.032512694217495544,0.008756748569292792,0.9468241130162839,3.5153347213324793,0.28445330296127563,1.0561389521640092,0.10894464612918404,0.06721082107857566,High
2023-09-22,TikTok,#Comedy,Video,Canada,2786558,475485,53156,20811,Low,0,0,0,0,0,False,True,False,False,1,0,4,0,22,265,38,9,3,2023,2023-09,549452,0.19717945939040207,0.17063518123965796,0.01907585663895866,0.007468350750872313,8.944917884756476,22.84667499519508,0.04376785015752304,0.11179298654429363,0.21998942064388372,0.16470334321539803,High
2022-03-30,Twitter,#Comedy,Post,Brazil,195578,167756,43245,25540,High,0,0,0,0,0,False,False,False,False,0,0,2,0,30,89,13,3,1,2022,2022-03,236541,1.0,0.8577403504466226,0.2211126961483595,0.13058661717260034,3.8791102067243215,6.568106182216828,0.15224401962362227,0.25778357982081224,1.495845668502242,0.5473978232847896,High
2023-07-17,Twitter,#Challenge,Video,Canada,1688397,281554,81408,45190,High,0,0,0,0,0,False,False,False,True,1,0,0,0,17,198,29,7,3,2023,2023-07,408152,0.24173935395526053,0.16675807481411373,0.04821611965899036,0.026765016305397186,3.4585119581373065,6.2303113451793495,0.16050150059491042,0.2891371135302161,0.3033378385901902,0.19467801611123803,High
2022-12-31,Instagram,#Fitness,Video,India,2036540,16738,9695,43757,High,0,0,0,0,0,False,False,False,False,0,0,5,1,31,365,52,12,4,2022,2022-12,70190,0.034465318628654484,0.008218837725339191,0.004760522866959222,0.02148594111289682,1.7262788778877889,0.3825129119246766,2.6140749148694664,0.5791863313220622,0.04996879512860286,0.03331703635491971,High
2022-05-24,YouTube,#Comedy,Shorts,USA,4868393,221429,60644,13098,High,0,0,0,0,0,True,False,False,False,1,0,1,0,24,144,21,5,2,2022,2022-05,295171,0.060630068279204245,0.04548296625129355,0.012456674624116289,0.002690414949981452,3.6512325830653807,16.90426750133598,0.05915187643950684,0.27387436210088967,0.0744319379244983,0.05716419899123938,High
2022-06-04,Twitter,#Dance,Post,Germany,2498626,195399,20484,14090,High,0,0,0,0,0,False,False,False,False,0,0,5,1,4,155,22,6,2,2022,2022-06,229973,0.09203978506587221,0.07820254883982283,0.008198102397836892,0.005639096992068044,9.538638027825238,13.866936342346179,0.07210849539406346,0.10483111566018424,0.10305739912359868,0.08428244677946448,High
2022-02-06,Instagram,#Education,Post,Canada,1020700,433852,77135,31850,High,0,0,0,0,0,False,False,False,False,0,0,6,1,6,37,5,2,1,2022,2022-02,542837,0.5318281571470559,0.4250529782962885,0.07557061274555428,0.03120404506314778,5.624507363617507,13.621299174280242,0.07341196211620064,0.17779063415488655,0.6230002713821188,0.34718526008658573,High
2023-01-24,TikTok,#Tech,Live Stream,Brazil,3269635,169488,24750,4980,Low,0,0,0,0,0,False,False,False,False,0,0,1,0,24,24,4,1,1,2023,2023-01,199218,0.06092973680548441,0.05183696289128209,0.007569649954918529,0.001523105324262395,6.847723324310129,34.02690222846818,0.029382437798323197,0.1460271758049195,0.06926092078751274,0.05743051089221711,Medium
2022-06-03,Twitter,#Viral,Post,Brazil,4481616,321584,22363,14884,Low,0,0,0,0,0,False,False,False,False,0,0,4,0,3,154,22,6,2,2022,2022-06,358831,0.08006732392958255,0.07175624333806302,0.004989940014954424,0.0033211227108429836,14.379538544088714,21.604568357406784,0.04628325326119066,0.06953993500940653,0.08671780743423635,0.07413178989461097,High
2022-07-24,Twitter,#Education,Post,Japan,3689048,104981,20957,19365,Low,0,0,0,0,0,False,False,False,True,1,0,6,1,24,205,29,7,3,2022,2022-07,145303,0.03938766858007811,0.028457469662235443,0.005680867887631745,0.005249320353294304,5.009113465025289,5.4208922854487245,0.18446019317597304,0.199624697567202,0.04769318596744039,0.03789507011747229,High
2022-01-11,TikTok,#Gaming,Live Stream,Brazil,2798360,63857,99902,10497,High,0,0,0,0,0,False,False,False,False,0,0,1,0,11,11,2,1,1,2022,2022-01,174256,0.06227075858717249,0.022819428944299894,0.03570018307144789,0.0037511243188423507,0.6391900143138844,6.082777671937512,0.1643803438880015,1.564439850919227,0.09984648156545921,0.058620420531948964,Medium
2022-10-29,Instagram,#Viral,Reel,Japan,1748866,327009,18316,21361,Medium,0,0,0,0,0,False,False,False,False,0,0,5,1,29,302,43,10,4,2022,2022-10,366686,0.2096707237718613,0.18698334407362024,0.010473066276623666,0.012214193532155389,17.852759731397065,15.307976781200262,0.06532216140179199,0.056010519555976884,0.22625076692510065,0.17332875769539108,High
2023-09-20,Twitter,#Dance,Video,India,787450,213237,54881,48926,Low,0,0,0,0,0,False,False,False,False,0,0,2,0,20,263,38,9,3,2023,2023-09,317044,0.4026211188011937,0.2707939922611058,0.06969449527653149,0.062132119966829685,3.8853722531977697,4.358268440738243,0.22944315741096802,0.25736969958450184,0.5033811627644132,0.28704909216347035,High
2023-12-30,Instagram,#Fitness,Reel,Japan,4883378,87676,14621,26540,Medium,0,0,0,0,0,False,False,False,False,0,0,5,1,30,364,52,12,4,2023,2023-12,128837,0.02638276209623748,0.01795396179571563,0.00299403343463614,0.005434761463322835,5.99617015456162,3.303417354282054,0.30270196288650386,0.16675981158114442,0.03209417085997216,0.025704603653275048,Medium
